时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/8/18 5:00,7270,1.1353,0.2466,6.5480,8.1179
2024/8/18 6:00,7270,0.2794,0.6161,6.0271,6.8191
2024/8/18 7:00,7270,0.0000,1.6370,8.9898,8.0134
2024/8/18 8:00,7270,0.0000,0.8039,5.7754,6.8322
2024/8/18 9:00,7270,0.2453,0.6258,0.5101,5.7229
2024/8/18 10:00,7270,0.0000,0.2547,0.0786,10.3087
2024/8/18 11:00,7270,0.1722,0.1458,2.1060,8.4051
2024/8/18 12:00,7270,0.0000,0.0000,0.8697,6.4765
2024/8/18 13:00,7270,0.1928,0.0973,6.2155,6.0066
2024/8/18 14:00,7270,0.1518,0.0000,5.0229,9.1604
2024/8/18 15:00,7270,0.1532,0.0000,3.8734,9.3344
2024/8/18 16:00,7270,0.0811,0.1155,5.3086,7.4231
2024/8/18 17:00,7270,0.0000,0.0000,2.4332,6.5401
2024/8/18 18:00,7270,0.0000,0.0000,3.0090,7.8796
2024/8/18 19:00,7270,0.0523,0.1482,3.4633,7.5485
2024/8/18 20:00,7270,0.0000,0.2592,3.2874,7.1251
2024/8/18 21:00,7270,0.2385,0.3052,2.6521,7.5759
2024/8/18 22:00,7270,0.4338,0.6663,5.9105,8.2798
2024/8/18 23:00,7270,0.5834,0.8037,10.1860,9.0961
2024/8/3 0:00,7276,0.2984,0.8805,8.9569,7.6320
2024/8/3 1:00,7276,0.6217,1.4226,7.7551,9.1280
2024/8/3 2:00,7276,0.6455,0.9074,9.5209,9.1962
2024/8/3 3:00,7276,0.4670,2.0850,9.5996,8.6035
2024/8/3 4:00,7276,0.0884,0.9308,10.8538,8.3110
2024/8/3 5:00,7276,0.9787,1.0492,8.6934,9.6147
2024/8/3 6:00,7276,0.4200,1.2922,11.3606,8.6296
2024/8/3 7:00,7276,0.0563,1.8406,11.8241,9.5528
2024/8/3 8:00,7276,0.2819,1.6521,10.3761,8.7422
2024/8/3 9:00,7276,0.5966,1.4472,7.9829,7.8722
2024/8/3 10:00,7276,0.1926,1.4663,9.8401,10.7480
2024/8/3 11:00,7276,0.3317,0.8900,9.2447,8.8054
2024/8/3 12:00,7276,0.6312,0.5940,10.6004,7.6232
2024/8/3 13:00,7276,0.5580,1.3618,11.2425,9.4936
2024/8/3 14:00,7276,0.4861,0.9461,13.2186,10.5074
2024/8/3 15:00,7276,0.5186,1.2054,11.5783,9.9216
2024/8/3 16:00,7276,0.2929,0.7344,7.0199,7.9897
2024/8/3 17:00,7276,0.1205,0.4039,9.6838,7.8351
2024/8/3 18:00,7276,0.1009,0.2975,5.3532,7.9140
2024/8/3 19:00,7276,0.1146,0.3424,5.8149,7.8330
2024/8/3 20:00,7276,0.0560,0.4042,4.9155,7.4098
2024/8/3 21:00,7276,0.2183,0.5204,4.6972,7.5971
2024/8/3 22:00,7276,0.3142,0.6657,7.9077,8.3604
2024/8/3 23:00,7276,0.6166,0.9178,7.8843,8.8920
2024/8/18 0:00,7276,0.5985,1.3610,3.7919,7.2215
2024/8/18 1:00,7276,1.2717,2.5603,17.5422,11.4623
2024/8/18 2:00,7276,1.1348,1.9434,21.1773,11.2967
2024/8/18 3:00,7276,0.7241,2.9440,9.7196,9.7308
2024/8/18 4:00,7276,0.2581,1.4000,17.8846,8.2089
2024/8/18 5:00,7276,1.7622,2.0121,16.4153,10.3001
2024/8/18 6:00,7276,0.5302,1.9803,15.8088,9.0219
2024/8/18 7:00,7276,0.0707,3.0440,21.1828,11.3737
2024/8/18 8:00,7276,0.3361,2.8251,14.4455,10.0504
2024/8/18 9:00,7276,0.7056,1.3304,7.8459,6.7967
2024/8/18 10:00,7276,0.0721,1.8131,7.6557,12.1288
2024/8/18 11:00,7276,0.4051,0.9740,8.1805,9.4368
2024/8/18 12:00,7276,0.3283,0.9904,6.8278,8.1091
2024/8/18 13:00,7276,1.1501,1.3265,10.1319,9.4146
2024/8/18 14:00,7276,0.7946,1.1699,13.0817,10.9748
2024/8/18 15:00,7276,0.5757,1.3976,11.4962,11.3058
2024/8/18 16:00,7276,0.2682,0.8379,11.6131,7.9852
2024/8/18 17:00,7276,0.0759,0.5516,7.5201,7.9014
2024/8/18 18:00,7276,0.1026,0.2122,4.5224,8.3267
2024/8/18 19:00,7276,0.2405,0.4867,5.9356,7.8330
2024/8/18 20:00,7276,0.0254,0.6845,5.5777,8.0854
2024/8/18 21:00,7276,0.3433,0.8290,7.2083,8.6798
2024/8/18 22:00,7276,0.7539,1.8232,12.8231,9.9863
2024/8/18 23:00,7276,1.1400,1.7873,18.9381,11.3159
2024/8/3 0:00,7280,0.9052,2.2512,22.7411,12.1850
2024/8/3 1:00,7280,0.5917,2.2132,13.6977,11.2407
2024/8/3 2:00,7280,0.8312,1.8154,14.8304,9.9784
2024/8/3 3:00,7280,1.2899,1.8231,13.1048,12.2687
2024/8/3 4:00,7280,1.0389,1.4633,14.5004,10.3109
2024/8/3 5:00,7280,0.3788,1.7052,17.5089,10.0904
2024/8/3 6:00,7280,0.8799,2.0307,18.6976,11.9087
2024/8/3 7:00,7280,0.8036,1.9903,13.6441,10.6136
2024/8/3 8:00,7280,0.7238,2.4903,16.1543,12.4091
2024/8/3 9:00,7280,1.5781,3.6702,17.9695,12.8828
2024/8/3 10:00,7280,1.4562,2.4239,12.4668,14.2394
2024/8/3 11:00,7280,0.9037,2.7318,19.2010,11.7048
2024/8/3 12:00,7280,1.2550,2.3289,23.6895,13.7234
2024/8/3 13:00,7280,1.5709,2.2358,23.4692,13.3668
2024/8/3 14:00,7280,1.3848,2.7755,23.9464,13.1216
2024/8/3 15:00,7280,1.2980,3.1236,25.5117,12.4742
2024/8/3 16:00,7280,0.9518,2.7103,20.7507,11.3551
2024/8/3 17:00,7280,0.9210,2.4398,18.8536,11.2013
2024/8/3 18:00,7280,0.7827,1.9523,14.7895,10.8920
2024/8/3 19:00,7280,0.5988,1.3823,11.8064,9.7977
2024/8/3 20:00,7280,0.3359,1.0963,8.1158,9.1508
2024/8/3 21:00,7280,0.7681,1.8440,12.7742,9.8637
2024/8/3 22:00,7280,0.7265,1.7626,12.5707,11.8964
2024/8/3 23:00,7280,1.0833,1.9977,10.7375,10.2945
2024/8/18 0:00,7280,0.7533,1.5140,13.0330,9.0781
2024/8/18 1:00,7280,1.7268,4.7449,31.9262,14.2193
2024/8/18 2:00,7280,1.6626,3.5347,28.1293,13.9223
2024/8/18 3:00,7280,1.5905,2.9594,23.4099,14.2843
2024/8/18 4:00,7280,1.1118,4.2677,26.2646,11.0549
2024/8/18 5:00,7280,1.5409,3.8779,22.4696,12.0105
2024/8/18 6:00,7280,1.0972,3.7548,26.3028,11.9037
2024/8/18 7:00,7280,1.6245,4.2561,28.8583,13.8587
2024/8/18 8:00,7280,1.5453,4.0541,17.7706,15.3350
2024/8/18 9:00,7280,1.6106,3.3300,19.6383,10.4117
2024/8/18 10:00,7280,1.1532,3.3590,12.8599,10.9433
2024/8/18 11:00,7280,0.5148,1.5431,12.9125,9.9383
2024/8/18 12:00,7280,0.9966,2.7327,17.5418,9.8690
2024/8/18 13:00,7280,1.5043,2.5373,18.0768,12.6473
2024/8/18 14:00,7280,1.0413,2.6079,19.5848,11.3442
2024/8/18 15:00,7280,0.9221,2.5201,17.4492,10.4603
2024/8/18 16:00,7280,0.6150,1.6987,14.9244,9.2201
2024/8/18 17:00,7280,0.6760,1.6136,12.7988,10.5202
2024/8/18 18:00,7280,0.5049,1.1586,8.7762,9.2884
2024/8/18 19:00,7280,0.4603,1.0485,9.8711,8.9502
2024/8/18 20:00,7280,0.4039,1.2338,8.5591,9.4441
2024/8/18 21:00,7280,0.5141,1.8515,15.4296,10.3193
2024/8/18 22:00,7280,1.3636,3.1701,20.4223,11.7973
2024/8/18 23:00,7280,1.5086,3.3742,19.8403,12.5801
2024/8/3 0:00,7281,1.1077,2.6624,28.4133,13.2676
2024/8/3 1:00,7281,0.9279,2.2584,16.1633,11.3917
2024/8/3 2:00,7281,0.9528,1.3861,15.8877,11.0717
2024/8/3 3:00,7281,1.2604,1.2309,14.5887,10.7948
2024/8/3 4:00,7281,1.3323,0.6724,15.7936,9.9364
2024/8/3 5:00,7281,0.3045,0.7902,21.2056,8.7510
2024/8/3 6:00,7281,1.0210,2.3274,20.6270,12.5608
2024/8/3 7:00,7281,0.9996,1.1062,13.1776,10.5897
2024/8/3 8:00,7281,0.1863,2.4320,20.7160,11.1232
2024/8/3 9:00,7281,1.2555,2.9577,20.2868,11.6613
2024/8/3 10:00,7281,1.1636,2.2854,10.3350,12.7122
2024/8/3 11:00,7281,1.0991,3.5445,25.7250,12.3345
2024/8/3 12:00,7281,1.2947,2.6043,24.0748,13.9600
2024/8/3 13:00,7281,1.9260,2.5600,25.7000,13.3122
2024/8/3 14:00,7281,1.5859,2.0927,27.7157,14.7612
2024/8/3 15:00,7281,1.4196,4.3016,33.6067,11.9545
2024/8/3 16:00,7281,1.0005,3.4775,24.1230,11.4645
2024/8/3 17:00,7281,1.1029,2.6031,23.8011,11.3967
2024/8/3 18:00,7281,0.8975,2.2258,17.6813,10.7825
2024/8/3 19:00,7281,0.7340,1.4993,13.4459,9.9763
2024/8/3 20:00,7281,0.3634,1.2575,10.2475,8.9852
2024/8/3 21:00,7281,0.9332,2.3223,14.2616,9.9282
2024/8/3 22:00,7281,0.7434,1.7467,15.8314,12.8782
2024/8/3 23:00,7281,1.4249,2.4595,14.2314,11.1109
2024/8/18 0:00,7281,0.9039,1.6387,17.4293,9.8900
2024/8/18 1:00,7281,1.4176,3.3208,26.6046,11.8943
2024/8/18 2:00,7281,1.3656,2.6196,26.3843,12.7789
2024/8/18 3:00,7281,1.1680,2.2543,21.3250,11.5503
2024/8/18 4:00,7281,0.9028,2.4867,23.6819,9.8332
2024/8/18 5:00,7281,1.2406,2.3522,22.5487,10.0945
2024/8/18 6:00,7281,0.7899,2.7669,23.9600,10.6704
2024/8/18 7:00,7281,1.0154,2.4370,23.3160,12.1440
2024/8/18 8:00,7281,0.9490,3.1760,20.6807,12.8822
2024/8/18 9:00,7281,1.1948,2.3834,19.8563,9.1375
2024/8/18 10:00,7281,0.9907,2.6815,13.7241,11.1332
2024/8/18 11:00,7281,0.6178,1.8134,16.7829,10.2396
2024/8/18 12:00,7281,0.8800,2.4888,17.0747,10.8587
2024/8/18 13:00,7281,1.6406,2.2335,20.8435,11.9943
2024/8/18 14:00,7281,1.0901,2.0219,22.5834,12.2404
2024/8/18 15:00,7281,0.8764,3.0878,20.9064,10.5529
2024/8/18 16:00,7281,0.5378,1.9219,16.1703,8.8518
2024/8/18 17:00,7281,0.5815,1.3557,14.4994,9.8984
2024/8/18 18:00,7281,0.4332,1.0538,9.6937,8.9311
2024/8/18 19:00,7281,0.4141,0.8298,9.4904,8.5540
2024/8/18 20:00,7281,0.2754,1.0172,8.4770,8.7215
2024/8/18 21:00,7281,0.4907,1.6373,14.1639,9.5841
2024/8/18 22:00,7281,0.9889,2.4298,18.2831,10.9734
2024/8/18 23:00,7281,1.2030,2.8019,18.7599,11.6295
2024/8/3 0:00,7285,0.8736,2.0547,22.3382,11.8356
2024/8/3 1:00,7285,0.5704,1.1017,14.7239,10.0704
2024/8/3 2:00,7285,0.6721,1.2742,10.9365,10.4366
2024/8/3 3:00,7285,1.0484,1.8889,16.2953,10.1341
2024/8/3 4:00,7285,0.7983,1.1090,18.3448,10.7558
2024/8/3 5:00,7285,0.3009,0.5648,15.1615,9.8709
2024/8/3 6:00,7285,0.6014,1.5079,18.6164,10.8701
2024/8/3 7:00,7285,0.4797,0.2041,10.7201,9.9068
2024/8/3 8:00,7285,0.7112,2.6390,21.9363,10.6743
2024/8/3 9:00,7285,1.3630,2.9827,21.8318,10.9124
2024/8/3 10:00,7285,1.4654,2.4195,14.4488,12.7825
2024/8/3 11:00,7285,0.5822,1.6759,16.4157,9.7341
2024/8/3 12:00,7285,1.7716,2.4417,23.6807,12.8178
2024/8/3 13:00,7285,1.6133,2.3501,22.7816,13.0562
2024/8/3 14:00,7285,1.6067,1.9286,22.9034,13.9268
2024/8/3 15:00,7285,0.9556,3.3293,25.1760,11.8198
2024/8/3 16:00,7285,0.5536,1.9804,12.5192,9.1999
2024/8/3 17:00,7285,0.4741,1.1058,15.7266,9.1252
2024/8/3 18:00,7285,0.4057,1.0582,10.8582,9.0360
2024/8/3 19:00,7285,0.3530,0.6547,8.4377,9.1723
2024/8/3 20:00,7285,0.2726,0.6570,6.5060,7.8466
2024/8/3 21:00,7285,0.5377,1.4376,11.6436,8.2713
2024/8/3 22:00,7285,0.4036,1.1958,14.2083,10.0269
2024/8/3 23:00,7285,0.5289,1.6233,10.2930,8.5282
2024/8/18 0:00,7285,0.6681,1.3474,8.2342,8.4107
2024/8/18 1:00,7285,1.5064,3.6058,20.0341,13.7044
2024/8/18 2:00,7285,1.0299,3.0606,17.4290,13.4440
2024/8/18 3:00,7285,1.2476,3.2984,12.8198,12.0769
2024/8/18 4:00,7285,0.3937,3.0247,15.2052,9.9993
2024/8/18 5:00,7285,1.6299,2.7250,12.2815,11.7277
2024/8/18 6:00,7285,0.9611,3.0082,16.0274,10.4680
2024/8/18 7:00,7285,0.7542,2.9403,21.0359,13.0768
2024/8/18 8:00,7285,1.3585,4.3537,12.6793,13.2974
2024/8/18 9:00,7285,1.3149,3.5426,7.9744,8.7440
2024/8/18 10:00,7285,0.7195,3.3799,10.0814,13.5244
2024/8/18 11:00,7285,0.4632,0.8935,8.9847,10.1191
2024/8/18 12:00,7285,1.0500,1.7546,13.8440,8.5251
2024/8/18 13:00,7285,1.3176,1.6604,20.0042,11.1987
2024/8/18 14:00,7285,0.7691,2.2660,13.4006,12.4187
2024/8/18 15:00,7285,0.5619,1.5661,10.1379,11.2677
2024/8/18 16:00,7285,0.5343,1.6704,10.6217,8.2478
2024/8/18 17:00,7285,0.4491,1.1968,10.9821,9.7414
2024/8/18 18:00,7285,0.4060,1.2140,7.7101,9.1707
2024/8/18 19:00,7285,0.3455,0.9229,10.1265,9.1156
2024/8/18 20:00,7285,0.3201,1.0753,6.0822,8.9056
2024/8/18 21:00,7285,0.4003,1.6566,11.7129,8.9544
2024/8/18 22:00,7285,0.9805,2.8542,12.8477,10.3807
2024/8/18 23:00,7285,1.1345,2.8636,10.6488,10.6732
2024/8/3 0:00,7290,2.2157,4.2179,54.9823,17.3194
2024/8/3 1:00,7290,2.9646,5.4666,40.5996,19.6227
2024/8/3 2:00,7290,1.6853,5.3982,44.1784,15.0495
2024/8/3 3:00,7290,2.5269,2.9964,35.2838,16.9605
2024/8/3 4:00,7290,1.9350,5.0155,42.4367,16.6945
2024/8/3 5:00,7290,1.8268,4.5850,30.2691,14.6209
2024/8/3 6:00,7290,1.8090,3.8979,29.0400,16.9646
2024/8/3 7:00,7290,2.1981,3.8711,33.6452,16.2015
2024/8/3 8:00,7290,1.5830,2.6246,27.1105,23.2343
2024/8/3 9:00,7290,2.6427,6.6729,47.6409,18.8859
2024/8/3 10:00,7290,3.1647,5.9217,46.5880,22.1222
2024/8/3 11:00,7290,1.0020,3.9856,34.3527,16.9266
2024/8/3 12:00,7290,2.1770,6.7999,69.0643,24.0607
2024/8/3 13:00,7290,3.2881,4.7259,62.4482,25.4003
2024/8/3 14:00,7290,2.1685,6.3270,72.4410,25.0998
2024/8/3 15:00,7290,2.8846,7.6570,50.4855,19.2458
2024/8/3 16:00,7290,1.6952,5.2680,39.0377,15.8245
2024/8/3 17:00,7290,1.4884,4.0385,29.5426,16.2681
2024/8/3 18:00,7290,1.7659,4.6242,28.7649,15.0618
2024/8/3 19:00,7290,1.2431,3.2636,23.8718,13.2878
2024/8/3 20:00,7290,1.2516,3.1780,25.2448,14.1426
2024/8/3 21:00,7290,1.8784,5.1111,41.6700,17.7874
2024/8/3 22:00,7290,2.6810,5.3177,38.6252,20.7185
2024/8/3 23:00,7290,2.3351,5.3747,24.7607,18.6584
2024/8/18 0:00,7290,1.7995,4.1558,45.4578,15.8561
2024/8/18 1:00,7290,2.8487,7.1575,52.9043,22.0171
2024/8/18 2:00,7290,2.1590,5.2228,43.1693,18.1696
2024/8/18 3:00,7290,2.8785,3.2633,34.7254,20.8386
2024/8/18 4:00,7290,2.1401,5.8472,43.9830,17.4173
2024/8/18 5:00,7290,2.0086,5.8419,32.8841,17.3246
2024/8/18 6:00,7290,2.0447,4.7215,39.8655,18.4089
2024/8/18 7:00,7290,2.8032,5.6081,46.6880,18.3875
2024/8/18 8:00,7290,2.8540,6.3537,30.0225,25.8708
2024/8/18 9:00,7290,4.3645,8.7423,51.9665,21.8905
2024/8/18 10:00,7290,4.5364,7.7763,50.0932,25.1825
2024/8/18 11:00,7290,0.8766,2.2365,25.6868,14.1636
2024/8/18 12:00,7290,3.9877,8.6301,70.9518,24.9935
2024/8/18 13:00,7290,4.2253,6.7528,68.4002,27.3298
2024/8/18 14:00,7290,3.0215,7.8736,66.3701,24.1444
2024/8/18 15:00,7290,3.1381,6.4069,51.0402,19.1578
2024/8/18 16:00,7290,1.5206,3.8209,29.9391,15.3425
2024/8/18 17:00,7290,1.5472,3.8260,24.8399,16.1696
2024/8/18 18:00,7290,1.5468,3.8483,22.2543,13.7842
2024/8/18 19:00,7290,1.3115,3.0381,22.2850,13.3397
2024/8/18 20:00,7290,1.4052,3.3459,23.0260,15.2249
2024/8/18 21:00,7290,2.0478,5.3274,43.1110,18.2733
2024/8/18 22:00,7290,3.0670,6.5053,44.1089,21.2920
2024/8/18 23:00,7290,2.8086,5.8236,30.3112,19.4870
2024/8/3 0:00,7304,0.9190,2.0669,30.2606,12.7619
2024/8/3 1:00,7304,1.2906,3.7731,24.9076,14.0091
2024/8/3 2:00,7304,0.8725,1.7008,17.8526,12.2309
2024/8/3 3:00,7304,1.1994,0.2838,21.2980,10.8624
2024/8/3 4:00,7304,0.9263,1.5395,22.6965,9.8975
2024/8/3 5:00,7304,1.0625,1.8306,19.5332,10.4802
2024/8/3 6:00,7304,1.0921,2.2396,27.5277,11.8586
2024/8/3 7:00,7304,1.4254,1.7878,24.9961,11.2566
2024/8/3 8:00,7304,1.0674,3.3036,19.6487,13.6632
2024/8/3 9:00,7304,1.5357,4.2218,28.4841,13.9713
2024/8/3 10:00,7304,2.5006,3.9445,31.1973,15.7963
2024/8/3 11:00,7304,1.1186,2.1610,21.5980,12.6026
2024/8/3 12:00,7304,2.7462,4.2154,39.0902,15.1393
2024/8/3 13:00,7304,1.4637,4.0965,36.2930,16.7606
2024/8/3 14:00,7304,1.2580,3.0036,41.9123,13.7934
2024/8/3 15:00,7304,1.4948,3.1017,31.1033,11.5658
2024/8/3 16:00,7304,1.1199,2.9401,24.7549,11.0467
2024/8/3 17:00,7304,1.2780,2.4531,24.4218,12.9918
2024/8/3 18:00,7304,1.0212,2.4599,19.0349,10.2799
2024/8/3 19:00,7304,0.7530,1.8767,17.9795,10.1975
2024/8/3 20:00,7304,0.5847,1.6590,14.8025,10.4155
2024/8/3 21:00,7304,0.9772,2.7653,20.0190,11.6273
2024/8/3 22:00,7304,1.1569,3.5605,16.1713,13.4562
2024/8/3 23:00,7304,2.0974,3.2519,11.2179,12.2667
2024/8/18 0:00,7304,1.1311,2.6065,28.9900,10.0267
2024/8/18 1:00,7304,3.0423,7.3951,46.8844,19.5847
2024/8/18 2:00,7304,2.0102,5.7807,35.5449,16.8786
2024/8/18 3:00,7304,2.5000,3.6610,37.3230,18.9363
2024/8/18 4:00,7304,2.0877,5.5579,37.5048,12.9826
2024/8/18 5:00,7304,2.3683,5.7675,35.1704,13.9585
2024/8/18 6:00,7304,1.9312,4.1388,36.7793,13.0154
2024/8/18 7:00,7304,3.0427,5.3630,42.7518,17.1138
2024/8/18 8:00,7304,3.3222,6.8124,29.8918,20.7062
2024/8/18 9:00,7304,3.6018,6.7796,42.7002,17.5006
2024/8/18 10:00,7304,3.6134,6.2867,33.1278,16.1343
2024/8/18 11:00,7304,0.7033,1.7231,19.6637,10.6180
2024/8/18 12:00,7304,2.9151,6.3083,46.2331,16.8374
2024/8/18 13:00,7304,3.3992,4.6047,48.2147,19.3563
2024/8/18 14:00,7304,2.1668,6.3948,40.7912,16.6309
2024/8/18 15:00,7304,1.7814,3.4023,34.8422,12.0733
2024/8/18 16:00,7304,1.0034,2.0632,20.9618,12.0797
2024/8/18 17:00,7304,1.1462,2.7650,22.6109,12.4576
2024/8/18 18:00,7304,1.0054,2.5778,18.8727,11.2056
2024/8/18 19:00,7304,1.0341,2.0279,17.3882,11.4583
2024/8/18 20:00,7304,1.1080,2.6720,17.2462,12.3956
2024/8/18 21:00,7304,1.7988,4.1488,38.1275,14.7441
2024/8/18 22:00,7304,2.9490,6.2556,45.2729,18.0410
2024/8/18 23:00,7304,2.9709,5.8358,41.9959,18.0547
2024/8/3 0:00,7325,1.3210,3.1032,35.0505,13.9162
2024/8/3 1:00,7325,1.0526,2.6477,26.8059,13.7027
2024/8/3 2:00,7325,0.9574,1.3868,23.9104,13.6986
2024/8/3 3:00,7325,1.2255,1.5964,27.5670,12.8589
2024/8/3 4:00,7325,1.1676,1.6101,28.4395,11.4443
2024/8/3 5:00,7325,0.8526,1.6142,26.4868,11.7521
2024/8/3 6:00,7325,0.8781,2.2937,28.8077,13.3103
2024/8/3 7:00,7325,1.0753,2.1918,28.8983,13.1051
2024/8/3 8:00,7325,0.8733,3.9575,29.2062,14.6369
2024/8/3 9:00,7325,2.1060,4.4446,35.8337,15.5403
2024/8/3 10:00,7325,1.9341,4.2089,26.9495,17.2840
2024/8/3 11:00,7325,1.2118,3.1447,29.0617,13.6663
2024/8/3 12:00,7325,2.2913,4.3930,39.9556,16.8228
2024/8/3 13:00,7325,2.3302,3.9282,38.7979,18.1037
2024/8/3 14:00,7325,2.0170,3.1023,38.3164,17.6978
2024/8/3 15:00,7325,1.7333,4.1250,42.9472,14.6471
2024/8/3 16:00,7325,1.3565,3.4628,32.9387,13.7675
2024/8/3 17:00,7325,1.3406,2.9156,29.1803,13.8231
2024/8/3 18:00,7325,1.1251,2.5000,22.2201,12.1084
2024/8/3 19:00,7325,0.8753,1.7402,16.5928,11.1931
2024/8/3 20:00,7325,0.4479,1.4675,12.0944,10.3360
2024/8/3 21:00,7325,0.9108,2.2280,18.8182,10.4266
2024/8/3 22:00,7325,0.8609,2.1458,19.5789,13.1839
2024/8/3 23:00,7325,1.4881,2.2457,19.2732,12.0120
2024/8/18 0:00,7325,0.8558,1.7851,18.7048,10.3545
2024/8/18 1:00,7325,1.2149,3.0672,30.0905,13.1865
2024/8/18 2:00,7325,1.4655,2.2950,24.5604,13.7840
2024/8/18 3:00,7325,1.4217,2.1749,25.3700,14.4366
2024/8/18 4:00,7325,1.0987,2.6504,30.0622,11.5721
2024/8/18 5:00,7325,1.0549,2.5483,25.3429,11.6981
2024/8/18 6:00,7325,0.7208,2.2080,29.7772,11.8423
2024/8/18 7:00,7325,1.1588,2.4656,30.3206,14.0086
2024/8/18 8:00,7325,1.2866,4.0888,24.7248,15.0190
2024/8/18 9:00,7325,2.0353,3.5560,28.8091,12.4880
2024/8/18 10:00,7325,1.7544,3.2205,15.5705,14.1334
2024/8/18 11:00,7325,0.4730,1.3415,16.7512,9.9845
2024/8/18 12:00,7325,1.3952,3.0331,25.4562,12.6688
2024/8/18 13:00,7325,2.0607,2.2923,23.8802,14.5300
2024/8/18 14:00,7325,1.4445,2.5053,24.9161,13.3409
2024/8/18 15:00,7325,1.0444,2.6047,25.6013,11.8566
2024/8/18 16:00,7325,0.7106,1.6376,20.7543,11.0474
2024/8/18 17:00,7325,0.7401,1.6957,18.8585,11.2069
2024/8/18 18:00,7325,0.5719,1.0798,12.4358,10.4183
2024/8/18 19:00,7325,0.5905,0.8693,10.4697,9.8707
2024/8/18 20:00,7325,0.3008,1.0347,8.1412,9.5230
2024/8/18 21:00,7325,0.6672,1.6117,17.0898,9.9872
2024/8/18 22:00,7325,1.0708,2.1529,22.6224,12.2525
2024/8/18 23:00,7325,1.2451,2.1687,23.5563,12.0548
2024/8/3 0:00,7327,0.8847,2.0907,18.1582,10.0059
2024/8/3 1:00,7327,1.6245,3.3276,19.1969,12.7729
2024/8/3 2:00,7327,1.1508,2.3748,14.0273,13.8190
2024/8/3 3:00,7327,1.6062,2.7439,18.5525,12.9011
2024/8/3 4:00,7327,1.3931,1.8010,19.6747,11.1064
2024/8/3 5:00,7327,1.2238,2.3073,16.8474,11.7000
2024/8/3 6:00,7327,1.4024,3.0676,21.6184,12.6916
2024/8/3 7:00,7327,1.5090,1.9968,23.7515,14.2714
2024/8/3 8:00,7327,0.8072,4.2251,22.9185,12.4392
2024/8/3 9:00,7327,1.5408,3.7152,20.7509,12.3166
2024/8/3 10:00,7327,1.4939,3.7990,20.5348,16.1705
2024/8/3 11:00,7327,0.6180,1.7819,14.9537,10.7697
2024/8/3 12:00,7327,1.7477,3.7629,27.7423,12.6751
2024/8/3 13:00,7327,1.6431,3.0673,22.3758,14.9012
2024/8/3 14:00,7327,1.2115,2.2396,25.6607,14.0953
2024/8/3 15:00,7327,0.9343,2.3472,24.2774,11.1166
2024/8/3 16:00,7327,0.6114,2.1330,15.7536,9.8646
2024/8/3 17:00,7327,0.8346,1.6836,18.3729,10.8515
2024/8/3 18:00,7327,0.6776,1.5044,13.0043,9.8466
2024/8/3 19:00,7327,0.5746,1.1185,11.8885,9.6767
2024/8/3 20:00,7327,0.3575,1.1319,9.3913,9.2342
2024/8/3 21:00,7327,0.7585,2.0349,13.3404,10.0332
2024/8/3 22:00,7327,0.7316,2.1019,15.5795,12.6702
2024/8/3 23:00,7327,1.5506,3.0041,13.5411,11.3278
2024/8/18 0:00,7327,0.9524,2.5576,15.0057,8.8556
2024/8/18 1:00,7327,1.3351,3.8880,23.7126,13.3102
2024/8/18 2:00,7327,0.9840,2.7160,20.1968,11.7233
2024/8/18 3:00,7327,1.2444,2.3118,12.7635,12.8687
2024/8/18 4:00,7327,0.8691,2.6412,21.2639,10.7364
2024/8/18 5:00,7327,1.3251,3.2264,16.5359,11.8014
2024/8/18 6:00,7327,0.6071,2.6260,16.9929,11.1992
2024/8/18 7:00,7327,1.2357,3.0351,25.9469,12.5930
2024/8/18 8:00,7327,0.8465,3.9877,13.6079,13.5010
2024/8/18 9:00,7327,1.5381,2.7966,19.0989,11.3385
2024/8/18 10:00,7327,0.8192,2.9958,17.0087,12.4678
2024/8/18 11:00,7327,0.5942,1.8968,13.7432,10.5344
2024/8/18 12:00,7327,1.1159,3.2028,25.4268,11.2035
2024/8/18 13:00,7327,2.0560,3.0535,17.6554,14.4714
2024/8/18 14:00,7327,1.5336,3.5103,23.9224,12.9393
2024/8/18 15:00,7327,1.0803,2.5458,26.5478,12.9762
2024/8/18 16:00,7327,0.6888,1.8384,18.4083,10.3394
2024/8/18 17:00,7327,0.7048,1.9725,13.2008,10.4209
2024/8/18 18:00,7327,0.6164,1.4120,10.6452,9.9538
2024/8/18 19:00,7327,0.6178,1.4089,10.8675,9.5704
2024/8/18 20:00,7327,0.4545,1.2856,9.4580,9.6490
2024/8/18 21:00,7327,0.6216,2.0312,15.0387,10.2607
2024/8/18 22:00,7327,1.0540,2.6609,17.3470,12.0334
2024/8/18 23:00,7327,1.1906,2.1774,19.9078,10.3872
2024/8/3 0:00,7339,2.1506,3.9778,51.5814,16.5420
2024/8/3 1:00,7339,2.3789,4.8542,36.0647,16.4240
2024/8/3 2:00,7339,1.2780,4.0590,40.9898,11.3422
2024/8/3 3:00,7339,1.9865,1.4950,24.3165,13.6213
2024/8/3 4:00,7339,1.2127,3.1126,34.3040,11.9752
2024/8/3 5:00,7339,1.3525,3.3391,28.1753,11.4827
2024/8/3 6:00,7339,1.0623,1.8864,30.4326,13.3152
